HITId,HITTypeId,AssignmentId,WorkerId,WorkTimeInSeconds,Context,Number,Question,Clarity,Fluency,Grammatical,Present,Qgen
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,31N2WW6R9RQ4OLODYK1S47ESQ0D3FT,A1GKEEI844CEKI,224,"while chinese primary schools were allowed to retain chinese as the medium of instruction, chinese secondary schools are required to change into english-medium schools.",96,what were chinese primary schools required to retain?,4,4,TRUE,TRUE,TRUE
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3HL8HNGX451Q3NDTFT22VKHEQSN9FG,A21AVVEQUEX7DA,305,"while chinese primary schools were allowed to retain chinese as the medium of instruction, chinese secondary schools are required to change into english-medium schools.",96,what were chinese primary schools required to retain?,4,5,TRUE,TRUE,TRUE
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3OONKJ5DKCJ3XT5JCGZO9KLI6THBOE,A28A3HF3LSEIDT,395,"while chinese primary schools were allowed to retain chinese as the medium of instruction, chinese secondary schools are required to change into english-medium schools.",96,what were chinese primary schools required to retain?,5,4,TRUE,TRUE,TRUE
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3X66WABAJWIA2LK8947AMSE4RFC3GR,A3NHMKVK98NY7I,360,"while chinese primary schools were allowed to retain chinese as the medium of instruction, chinese secondary schools are required to change into english-medium schools.",96,what were chinese primary schools required to retain?,2,3,TRUE,TRUE,TRUE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,34S6N1K2ZVJ5IL58ZGTS3EKM61HLHN,A1V2H0UF94ATWY,491,the number of chloroplasts per cell varies from 1 in algae up to 100 in plants like arabidopsis and wheat.,45,what is the number of chloroplasts per cell?,2,2,TRUE,FALSE,TRUE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,382M9COHEHFWH110ITDN9YJSRCIEUU,A28A3HF3LSEIDT,363,the number of chloroplasts per cell varies from 1 in algae up to 100 in plants like arabidopsis and wheat.,45,what is the number of chloroplasts per cell?,4,4,TRUE,TRUE,TRUE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,3C6FJU71TQTUN6IRIUPHG1B89OMYUS,A11GWWAXRJQ6Y2,386,the number of chloroplasts per cell varies from 1 in algae up to 100 in plants like arabidopsis and wheat.,45,what is the number of chloroplasts per cell?,4,3,TRUE,TRUE,TRUE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,3OVHNO1VE618BUHASL1BK8GMTIVZDA,A1F1BIPJR11LSR,239,the number of chloroplasts per cell varies from 1 in algae up to 100 in plants like arabidopsis and wheat.,45,what is the number of chloroplasts per cell?,4,3,FALSE,FALSE,TRUE
3ZCC2DXSD749IV421TG4V2M02ISYYK,3VILS635XFH12N8B5SYDK5XF0KNPS6,324G5B4FB38VS0AAXELXEH34P0A70Y,A28A3HF3LSEIDT,398,"materials readily available in the area generally dictate the construction materials used (e.g. brick versus stone, versus timber).",111,what generally dictates the construction materials used?,4,4,TRUE,TRUE,FALSE
3ZCC2DXSD749IV421TG4V2M02ISYYK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3I3WADAZ9Q418DOAB68B6YLQWXVO5Q,A11GWWAXRJQ6Y2,142,"materials readily available in the area generally dictate the construction materials used (e.g. brick versus stone, versus timber).",111,what generally dictates the construction materials used?,3,3,TRUE,TRUE,FALSE
3ZCC2DXSD749IV421TG4V2M02ISYYK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3LPW2N6LKT2WLI877SKK54DFEJI5UJ,A4W9APAHFWVLO,302,"materials readily available in the area generally dictate the construction materials used (e.g. brick versus stone, versus timber).",111,what generally dictates the construction materials used?,2,4,TRUE,TRUE,FALSE
3ZCC2DXSD749IV421TG4V2M02ISYYK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3OVHNO1VE618BUHASL1BK8GMTIWDZP,A1F1BIPJR11LSR,268,"materials readily available in the area generally dictate the construction materials used (e.g. brick versus stone, versus timber).",111,what generally dictates the construction materials used?,5,5,TRUE,TRUE,FALSE
3R5LWXWHR08KWZTS2R8W5O8NVGAXGH,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,31LVTDXBL7AI7FJBVL5MHIMSTBRRL4,A2RR3R75ECQSKE,221,"also, very unequal societies tend to be politically and socially unstable, which is reflected in lower rates of investment and therefore growth.""",70,what type of societies tend to be politically and socially unstable?,3,3,FALSE,TRUE,TRUE
3R5LWXWHR08KWZTS2R8W5O8NVGAXGH,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,31T4R4OBOSGFMS5Q9UEH9I55YQI7C4,A2SBISQJE2ZPJQ,218,"also, very unequal societies tend to be politically and socially unstable, which is reflected in lower rates of investment and therefore growth.""",70,what type of societies tend to be politically and socially unstable?,5,4,TRUE,TRUE,TRUE
3R5LWXWHR08KWZTS2R8W5O8NVGAXGH,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3B3WTRP3DB262T1HRYNVB1NPHPV294,A15A09BRS1Q8W0,131,"also, very unequal societies tend to be politically and socially unstable, which is reflected in lower rates of investment and therefore growth.""",70,what type of societies tend to be politically and socially unstable?,5,5,TRUE,TRUE,TRUE
3R5LWXWHR08KWZTS2R8W5O8NVGAXGH,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3F0BG9B9MPNSPV6V5MW669XO1E17YD,A1NGXQMOBCXDC3,272,"also, very unequal societies tend to be politically and socially unstable, which is reflected in lower rates of investment and therefore growth.""",70,what type of societies tend to be politically and socially unstable?,5,5,TRUE,TRUE,TRUE
3NCN4N1H1GHJTO7DKZT96BQSDP8NB6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,32AT8R96GL9XRK6IJOXSYFN7S44USQ,A15A09BRS1Q8W0,182,"however, at wijk bij duurstede, the nederrijn changes its name and becomes the lek.",61,what is the name of the process that changes the name of the lek?,3,3,TRUE,TRUE,TRUE
3NCN4N1H1GHJTO7DKZT96BQSDP8NB6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,33ISQZVXPPMLY90M0BMSP4XJZ19CC2,A3SKEW89V5S0DI,384,"however, at wijk bij duurstede, the nederrijn changes its name and becomes the lek.",61,what is the name of the process that changes the name of the lek?,2,3,TRUE,FALSE,TRUE
3NCN4N1H1GHJTO7DKZT96BQSDP8NB6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,35L9RVQFCOI81BS28ULTU1G5JTKUH2,A1MIR0TP081SKT,244,"however, at wijk bij duurstede, the nederrijn changes its name and becomes the lek.",61,what is the name of the process that changes the name of the lek?,2,2,FALSE,TRUE,TRUE
3NCN4N1H1GHJTO7DKZT96BQSDP8NB6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3HHRAGRYX85K90QMEWLSIEQSIUPO9U,A1NGXQMOBCXDC3,174,"however, at wijk bij duurstede, the nederrijn changes its name and becomes the lek.",61,what is the name of the process that changes the name of the lek?,5,5,TRUE,TRUE,TRUE
3DQYSJDTYLBMCLX1WWI85LNBI0VXE0,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3FE7TXL1LINCUSI380YHXWDERPXQ2C,A1NGXQMOBCXDC3,170,"despite the disagreements on the eucharist, the marburg colloquy paved the way for the signing in 1530 of the augsburg confession, and for the formation of the schmalkaldic league the following year by leading protestant nobles such as john of saxony, philip of hesse, and george, margrave of brandenburg-ansbach.",23,who was the leading protestant nobles?,5,5,TRUE,TRUE,TRUE
3DQYSJDTYLBMCLX1WWI85LNBI0VXE0,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3L2IS5HSFAI0B7EDBSG6ZLD155VUND,A2WTDVHVVORNDU,383,"despite the disagreements on the eucharist, the marburg colloquy paved the way for the signing in 1530 of the augsburg confession, and for the formation of the schmalkaldic league the following year by leading protestant nobles such as john of saxony, philip of hesse, and george, margrave of brandenburg-ansbach.",23,who was the leading protestant nobles?,5,5,FALSE,TRUE,TRUE
3DQYSJDTYLBMCLX1WWI85LNBI0VXE0,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3Q8GYXHFEP20ZOR7L1ZKBYR97KNC5U,A2YYQJ3JWA2KGD,243,"despite the disagreements on the eucharist, the marburg colloquy paved the way for the signing in 1530 of the augsburg confession, and for the formation of the schmalkaldic league the following year by leading protestant nobles such as john of saxony, philip of hesse, and george, margrave of brandenburg-ansbach.",23,who was the leading protestant nobles?,5,5,TRUE,TRUE,TRUE
3DQYSJDTYLBMCLX1WWI85LNBI0VXE0,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3TS1AR6UQQEMP4P00W4IHOQ8V3C7FH,A1FGKIKJYSL1MI,289,"despite the disagreements on the eucharist, the marburg colloquy paved the way for the signing in 1530 of the augsburg confession, and for the formation of the schmalkaldic league the following year by leading protestant nobles such as john of saxony, philip of hesse, and george, margrave of brandenburg-ansbach.",23,who was the leading protestant nobles?,5,4,FALSE,TRUE,TRUE
3VMHWJRYHVGEIZXXR72EN38BU1AXFI,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,32VNZTT0A74M97CQPT65V1KH7PXR4C,AHV4U78TUUDKI,201,"the first commercial steam-powered device was a water pump, developed in 1698 by thomas savery.",6,when was the first commercial steam-powered device invented?,5,5,TRUE,TRUE,TRUE
3VMHWJRYHVGEIZXXR72EN38BU1AXFI,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3GD6L00D3SXEKS2FX3RMB4J4PIP1MM,A15A09BRS1Q8W0,104,"the first commercial steam-powered device was a water pump, developed in 1698 by thomas savery.",6,when was the first commercial steam-powered device invented?,5,5,TRUE,TRUE,TRUE
3VMHWJRYHVGEIZXXR72EN38BU1AXFI,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3X73LLYYQ1EV6L8TBT97G6OBBXSHNY,A3N7R7P9HP2YB6,171,"the first commercial steam-powered device was a water pump, developed in 1698 by thomas savery.",6,when was the first commercial steam-powered device invented?,5,5,TRUE,TRUE,TRUE
3VMHWJRYHVGEIZXXR72EN38BU1AXFI,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3Z7VU45IPYHEJZ1YCSHGJ6FD4M5Z1Z,A1NGXQMOBCXDC3,173,"the first commercial steam-powered device was a water pump, developed in 1698 by thomas savery.",6,when was the first commercial steam-powered device invented?,5,5,TRUE,TRUE,TRUE
3JHB4BPSFK9L8S58277UJZQ7U0T9Q6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,34V1S5K3GS1UKUKIE0ZY1E41XUW96R,A1NGXQMOBCXDC3,183,"charles avison, the leading british composer of concertos in the 18th century, was born in newcastle upon tyne in 1709 and died there in 1770.",160,what year did charles avison die in newcastle?,5,5,TRUE,TRUE,FALSE
3JHB4BPSFK9L8S58277UJZQ7U0T9Q6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,379J5II41OGTYBE69FLMIBN9EM2ELF,A1IZ4NX41GKU4X,322,"charles avison, the leading british composer of concertos in the 18th century, was born in newcastle upon tyne in 1709 and died there in 1770.",160,what year did charles avison die in newcastle?,5,5,TRUE,TRUE,FALSE
3JHB4BPSFK9L8S58277UJZQ7U0T9Q6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,39ZSFO5CA8W4SHNSWUOE6EWKWLOUJ7,A14W0AXTJ3R19V,190,"charles avison, the leading british composer of concertos in the 18th century, was born in newcastle upon tyne in 1709 and died there in 1770.",160,what year did charles avison die in newcastle?,5,5,TRUE,TRUE,FALSE
3JHB4BPSFK9L8S58277UJZQ7U0T9Q6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3U5NZHP4LR2V96K6R8MZKVT6BCTHPU,AE03LUY7RH400,316,"charles avison, the leading british composer of concertos in the 18th century, was born in newcastle upon tyne in 1709 and died there in 1770.",160,what year did charles avison die in newcastle?,5,5,TRUE,TRUE,FALSE
3XUSYT70IT19NPDQXPIHQPIF8HA0DG,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,33C7UALJVLYZZ30B32H36MI95DY18W,A3DZ46U9XRLVBI,293,"some of the income was dispensed in the form of aid to other underdeveloped nations whose economies had been caught between higher oil prices and lower prices for their own export commodities, amid shrinking western demand.",177,what is one of the reason that underdeveloped nations received aid from the oil income?,5,5,TRUE,TRUE,FALSE
3XUSYT70IT19NPDQXPIHQPIF8HA0DG,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,33LK57MYLT5EDJ0SPBW0F72MUMHSZB,A1NOINYD1FZ55T,375,"some of the income was dispensed in the form of aid to other underdeveloped nations whose economies had been caught between higher oil prices and lower prices for their own export commodities, amid shrinking western demand.",177,what is one of the reason that underdeveloped nations received aid from the oil income?,5,5,TRUE,TRUE,FALSE
3XUSYT70IT19NPDQXPIHQPIF8HA0DG,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3CFJTT4SXTQ6ZVRQ14A3KL30BV57I9,A1IZ4NX41GKU4X,219,"some of the income was dispensed in the form of aid to other underdeveloped nations whose economies had been caught between higher oil prices and lower prices for their own export commodities, amid shrinking western demand.",177,what is one of the reason that underdeveloped nations received aid from the oil income?,5,5,TRUE,TRUE,FALSE
3XUSYT70IT19NPDQXPIHQPIF8HA0DG,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3ZAZR5XV01IY62BWSP6002Y48JXCZ3,A15A09BRS1Q8W0,343,"some of the income was dispensed in the form of aid to other underdeveloped nations whose economies had been caught between higher oil prices and lower prices for their own export commodities, amid shrinking western demand.",177,what is one of the reason that underdeveloped nations received aid from the oil income?,3,2,FALSE,FALSE,FALSE
356TQKY9XFXBO5HJ1GSAJCE154J78H,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,32ZKVD547FNEB4CXTIFWLHN7B3XB3X,A1NGXQMOBCXDC3,278,"its existence was first proved in 1962, and first sequenced in 1986 -- when two japanese research teams sequenced the chloroplast dna of liverwort and tobacco.",47,in what year was the first annelid gene first created?,5,5,TRUE,TRUE,TRUE
356TQKY9XFXBO5HJ1GSAJCE154J78H,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3907X2AHF05RUGHO8NJSXRN4MTCP2L,A15A09BRS1Q8W0,157,"its existence was first proved in 1962, and first sequenced in 1986 -- when two japanese research teams sequenced the chloroplast dna of liverwort and tobacco.",47,in what year was the first annelid gene first created?,5,5,TRUE,TRUE,TRUE
356TQKY9XFXBO5HJ1GSAJCE154J78H,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3LYA37P8IQNK72K4EO7V2349MPIKBG,A3862RIFFUV141,307,"its existence was first proved in 1962, and first sequenced in 1986 -- when two japanese research teams sequenced the chloroplast dna of liverwort and tobacco.",47,in what year was the first annelid gene first created?,3,4,TRUE,FALSE,TRUE
356TQKY9XFXBO5HJ1GSAJCE154J78H,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3ZAK8W07I4EXQBM6AME8O9HOXCM0UA,A1IZ4NX41GKU4X,243,"its existence was first proved in 1962, and first sequenced in 1986 -- when two japanese research teams sequenced the chloroplast dna of liverwort and tobacco.",47,in what year was the first annelid gene first created?,4,4,FALSE,FALSE,TRUE
3RDTX9JRTY1B2A0T68YOJ89CPA1796,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,32UTUBMZ7GWYNDEGDSL24CFQ2NPBVT,A2V3P1XE33NYC3,302,"woods retained his position as president and ceo of abc until december 1949, and was subsequently promoted to vice-chairman of the board before leaving abc altogether on june 30, 1951.",14,when did the ceo of nbc leave the board?,5,5,TRUE,FALSE,TRUE
3RDTX9JRTY1B2A0T68YOJ89CPA1796,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3B1NLC6UGZWH9APV724HZVH5WCIGPW,A15A09BRS1Q8W0,315,"woods retained his position as president and ceo of abc until december 1949, and was subsequently promoted to vice-chairman of the board before leaving abc altogether on june 30, 1951.",14,when did the ceo of nbc leave the board?,5,5,TRUE,TRUE,TRUE
3RDTX9JRTY1B2A0T68YOJ89CPA1796,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3E1QT0TDFP9AZ9W9B929YLZVMFAI86,A1IZ4NX41GKU4X,257,"woods retained his position as president and ceo of abc until december 1949, and was subsequently promoted to vice-chairman of the board before leaving abc altogether on june 30, 1951.",14,when did the ceo of nbc leave the board?,5,5,TRUE,FALSE,TRUE
3RDTX9JRTY1B2A0T68YOJ89CPA1796,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3P1L2B7AD1PFA2RV3TOINNHNIO6OLR,A1NGXQMOBCXDC3,311,"woods retained his position as president and ceo of abc until december 1949, and was subsequently promoted to vice-chairman of the board before leaving abc altogether on june 30, 1951.",14,when did the ceo of nbc leave the board?,5,5,TRUE,TRUE,TRUE
3UQVX1UPFSHMKFFA00Y0U6RBBQL209,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,373ERPL3YO86QSRG4U7D39W9NODTR9,A1NGXQMOBCXDC3,249,parliamentary time is also set aside for question periods in the debating chamber.,84,what type of time is often used in the debates chamber?,5,5,TRUE,TRUE,TRUE
3UQVX1UPFSHMKFFA00Y0U6RBBQL209,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3FE7TXL1LINCUSI380YHXWDERPZ2QQ,A15A09BRS1Q8W0,140,parliamentary time is also set aside for question periods in the debating chamber.,84,what type of time is often used in the debates chamber?,2,2,FALSE,FALSE,TRUE
3UQVX1UPFSHMKFFA00Y0U6RBBQL209,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3TXWC2NHNZQZ7SIFLD212J0TFJUS9X,A1IZ4NX41GKU4X,282,parliamentary time is also set aside for question periods in the debating chamber.,84,what type of time is often used in the debates chamber?,5,5,TRUE,TRUE,TRUE
3UQVX1UPFSHMKFFA00Y0U6RBBQL209,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3Z2R0DQ0JHENXPSYZ93H3FO08MDE2S,A1UH396UOK0X9Z,346,parliamentary time is also set aside for question periods in the debating chamber.,84,what type of time is often used in the debates chamber?,5,5,TRUE,TRUE,TRUE
38G0E1M85M5BXSPSMHWVLICTODHUVB,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3A1PQ49WVHHSSE1466B9JZB88WNH1Q,A1DVKS3R9SLQ1H,363,"cbc began airing series two on 9 october 2006 at 20:00 e/p (20:30 in newfoundland and labrador), shortly after that day's cfl double header on thanksgiving in most of the country.",80,when did cbc begin airing airing?,1,1,FALSE,FALSE,TRUE
38G0E1M85M5BXSPSMHWVLICTODHUVB,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3JNQLM5FT4M13V2QGVQLGAEKHJAL2I,A3862RIFFUV141,270,"cbc began airing series two on 9 october 2006 at 20:00 e/p (20:30 in newfoundland and labrador), shortly after that day's cfl double header on thanksgiving in most of the country.",80,when did cbc begin airing airing?,4,3,TRUE,TRUE,TRUE
38G0E1M85M5BXSPSMHWVLICTODHUVB,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3MB8LZR5BFTWKB6G51WPG60EYJWLK4,A2VE5IV9OD2SK1,314,"cbc began airing series two on 9 october 2006 at 20:00 e/p (20:30 in newfoundland and labrador), shortly after that day's cfl double header on thanksgiving in most of the country.",80,when did cbc begin airing airing?,2,2,FALSE,FALSE,TRUE
38G0E1M85M5BXSPSMHWVLICTODHUVB,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3RGU30DZTA8LF9IJNSXSF4FQJZNJM6,A1IZ4NX41GKU4X,372,"cbc began airing series two on 9 october 2006 at 20:00 e/p (20:30 in newfoundland and labrador), shortly after that day's cfl double header on thanksgiving in most of the country.",80,when did cbc begin airing airing?,2,2,FALSE,TRUE,TRUE
33W1NHWFYHLD6ZFDN9VO1S3NTAETZH,3VILS635XFH12N8B5SYDK5XF0KNPS6,33PPO7FECVFMG4S0SHDPKDDWX5UDIS,A1F1BIPJR11LSR,199,"when two forces act on a point particle, the resulting force, the resultant (also called the net force), can be determined by following the parallelogram rule of vector addition: the addition of two vectors represented by sides of a parallelogram, gives an equivalent resultant vector that is equal in magnitude and direction to the transversal of the parallelogram.",100,what is another name for the net rule?,5,5,TRUE,FALSE,TRUE
33W1NHWFYHLD6ZFDN9VO1S3NTAETZH,3VILS635XFH12N8B5SYDK5XF0KNPS6,3HWRJOOET52G2O9WTOINUX146FXESE,A21AVVEQUEX7DA,267,"when two forces act on a point particle, the resulting force, the resultant (also called the net force), can be determined by following the parallelogram rule of vector addition: the addition of two vectors represented by sides of a parallelogram, gives an equivalent resultant vector that is equal in magnitude and direction to the transversal of the parallelogram.",100,what is another name for the net rule?,5,3,TRUE,TRUE,TRUE
